,Image ID,Question ID,Question,Answer,Plausible answers,Question Type,Answer Type,Image file,Caption,Detections,Prompt,Generated Answer
834,488915,488915031,Can you see a foot?,no,{'no'},can you,yes/no,../data/validation/images/COCO_val2014_000000488915.jpg,a man is looking at a laptop screen,"[{'xmin': 186.15545654296875, 'ymin': 0.0, 'xmax': 637.3919677734375, 'ymax': 417.7689208984375, 'confidence': 0.8782778382301331, 'class': 0, 'name': 'person'}, {'xmin': 137.08619689941406, 'ymin': 49.374427795410156, 'xmax': 324.976806640625, 'ymax': 251.4881591796875, 'confidence': 0.8449358940124512, 'class': 63, 'name': 'laptop'}, {'xmin': 28.216611862182617, 'ymin': 258.8251037597656, 'xmax': 83.24517822265625, 'ymax': 302.6584167480469, 'confidence': 0.3513229787349701, 'class': 67, 'name': 'cell phone'}]","Challenge: With the caption 'a man is looking at a laptop screen' and objects detected as '[{'xmin': 186.15545654296875, 'ymin': 0.0, 'xmax': 637.3919677734375, 'ymax': 417.7689208984375, 'confidence': 0.8782778382301331, 'class': 0, 'name': 'person'}, {'xmin': 137.08619689941406, 'ymin': 49.374427795410156, 'xmax': 324.976806640625, 'ymax': 251.4881591796875, 'confidence': 0.8449358940124512, 'class': 63, 'name': 'laptop'}, {'xmin': 28.216611862182617, 'ymin': 258.8251037597656, 'xmax': 83.24517822265625, 'ymax': 302.6584167480469, 'confidence': 0.3513229787349701, 'class': 67, 'name': 'cell phone'}]', determine the single-word answer to the question: 'Can you see a foot?'.
Answer: ",{'generated_text': ' No'}
835,47471,47471000,Is it raining?,no,{'no'},is it,yes/no,../data/validation/images/COCO_val2014_000000047471.jpg,a group of people on a beach flying kites,"[{'xmin': 429.45428466796875, 'ymin': 79.7608413696289, 'xmax': 468.673095703125, 'ymax': 109.27823638916016, 'confidence': 0.8985348343849182, 'class': 33, 'name': 'kite'}, {'xmin': 443.84112548828125, 'ymin': 196.71865844726562, 'xmax': 479.14208984375, 'ymax': 233.04891967773438, 'confidence': 0.8731697797775269, 'class': 33, 'name': 'kite'}, {'xmin': 68.46640014648438, 'ymin': 135.90284729003906, 'xmax': 112.5546875, 'ymax': 187.3337860107422, 'confidence': 0.8669461607933044, 'class': 33, 'name': 'kite'}, {'xmin': 401.66168212890625, 'ymin': 325.05035400390625, 'xmax': 426.67510986328125, 'ymax': 392.6485595703125, 'confidence': 0.8317371010780334, 'class': 0, 'name': 'person'}, {'xmin': 448.20196533203125, 'ymin': 336.26348876953125, 'xmax': 455.791015625, 'ymax': 348.06103515625, 'confidence': 0.5610990524291992, 'class': 0, 'name': 'person'}, {'xmin': 569.7191772460938, 'ymin': 324.1409912109375, 'xmax': 575.4242553710938, 'ymax': 335.503173828125, 'confidence': 0.449165940284729, 'class': 0, 'name': 'person'}, {'xmin': 1.3800296783447266, 'ymin': 342.5099182128906, 'xmax': 26.00777244567871, 'ymax': 383.4544372558594, 'confidence': 0.4440920352935791, 'class': 0, 'name': 'person'}, {'xmin': 46.968414306640625, 'ymin': 339.99993896484375, 'xmax': 73.84957885742188, 'ymax': 384.7139892578125, 'confidence': 0.42310938239097595, 'class': 0, 'name': 'person'}, {'xmin': 327.7384033203125, 'ymin': 339.10552978515625, 'xmax': 337.54217529296875, 'ymax': 361.9578857421875, 'confidence': 0.3988199234008789, 'class': 0, 'name': 'person'}, {'xmin': 486.36114501953125, 'ymin': 329.4999694824219, 'xmax': 495.053955078125, 'ymax': 337.3370056152344, 'confidence': 0.29264113306999207, 'class': 0, 'name': 'person'}]","Challenge: With the caption 'a group of people on a beach flying kites' and objects detected as '[{'xmin': 429.45428466796875, 'ymin': 79.7608413696289, 'xmax': 468.673095703125, 'ymax': 109.27823638916016, 'confidence': 0.8985348343849182, 'class': 33, 'name': 'kite'}, {'xmin': 443.84112548828125, 'ymin': 196.71865844726562, 'xmax': 479.14208984375, 'ymax': 233.04891967773438, 'confidence': 0.8731697797775269, 'class': 33, 'name': 'kite'}, {'xmin': 68.46640014648438, 'ymin': 135.90284729003906, 'xmax': 112.5546875, 'ymax': 187.3337860107422, 'confidence': 0.8669461607933044, 'class': 33, 'name': 'kite'}, {'xmin': 401.66168212890625, 'ymin': 325.05035400390625, 'xmax': 426.67510986328125, 'ymax': 392.6485595703125, 'confidence': 0.8317371010780334, 'class': 0, 'name': 'person'}, {'xmin': 448.20196533203125, 'ymin': 336.26348876953125, 'xmax': 455.791015625, 'ymax': 348.06103515625, 'confidence': 0.5610990524291992, 'class': 0, 'name': 'person'}, {'xmin': 569.7191772460938, 'ymin': 324.1409912109375, 'xmax': 575.4242553710938, 'ymax': 335.503173828125, 'confidence': 0.449165940284729, 'class': 0, 'name': 'person'}, {'xmin': 1.3800296783447266, 'ymin': 342.5099182128906, 'xmax': 26.00777244567871, 'ymax': 383.4544372558594, 'confidence': 0.4440920352935791, 'class': 0, 'name': 'person'}, {'xmin': 46.968414306640625, 'ymin': 339.99993896484375, 'xmax': 73.84957885742188, 'ymax': 384.7139892578125, 'confidence': 0.42310938239097595, 'class': 0, 'name': 'person'}, {'xmin': 327.7384033203125, 'ymin': 339.10552978515625, 'xmax': 337.54217529296875, 'ymax': 361.9578857421875, 'confidence': 0.3988199234008789, 'class': 0, 'name': 'person'}, {'xmin': 486.36114501953125, 'ymin': 329.4999694824219, 'xmax': 495.053955078125, 'ymax': 337.3370056152344, 'confidence': 0.29264113306999207, 'class': 0, 'name': 'person'}]', determine the single-word answer to the question: 'Is it raining?'.
Answer: ",{'generated_text': ' No'}
836,469046,469046002,What animal is in the cage?,cat,"{'cat', 'kitten'}",what animal is,other,../data/validation/images/COCO_val2014_000000469046.jpg,a cat laying on a blanket,"[{'xmin': 111.86016845703125, 'ymin': 111.54183197021484, 'xmax': 425.4635925292969, 'ymax': 236.38467407226562, 'confidence': 0.49923279881477356, 'class': 15, 'name': 'cat'}]","Challenge: With the caption 'a cat laying on a blanket' and objects detected as '[{'xmin': 111.86016845703125, 'ymin': 111.54183197021484, 'xmax': 425.4635925292969, 'ymax': 236.38467407226562, 'confidence': 0.49923279881477356, 'class': 15, 'name': 'cat'}]', determine the single-word answer to the question: 'What animal is in the cage?'.
Answer: ",{'generated_text': '1'}
837,444207,444207002,What room is pictured?,living room,"{'living room', 'living'}",what room is,other,../data/validation/images/COCO_val2014_000000444207.jpg,a living room with a couch and a coffee table,"[{'xmin': 135.4712371826172, 'ymin': 117.33540344238281, 'xmax': 466.14508056640625, 'ymax': 260.228515625, 'confidence': 0.8117391467094421, 'class': 57, 'name': 'couch'}, {'xmin': 263.1747131347656, 'ymin': 233.58050537109375, 'xmax': 336.9941711425781, 'ymax': 266.9091491699219, 'confidence': 0.8077360391616821, 'class': 73, 'name': 'book'}, {'xmin': 427.0516052246094, 'ymin': 264.911865234375, 'xmax': 527.8801879882812, 'ymax': 321.3427734375, 'confidence': 0.7440892457962036, 'class': 16, 'name': 'dog'}, {'xmin': 203.66995239257812, 'ymin': 231.75308227539062, 'xmax': 252.9513702392578, 'ymax': 254.2198944091797, 'confidence': 0.6723870635032654, 'class': 73, 'name': 'book'}]","Challenge: With the caption 'a living room with a couch and a coffee table' and objects detected as '[{'xmin': 135.4712371826172, 'ymin': 117.33540344238281, 'xmax': 466.14508056640625, 'ymax': 260.228515625, 'confidence': 0.8117391467094421, 'class': 57, 'name': 'couch'}, {'xmin': 263.1747131347656, 'ymin': 233.58050537109375, 'xmax': 336.9941711425781, 'ymax': 266.9091491699219, 'confidence': 0.8077360391616821, 'class': 73, 'name': 'book'}, {'xmin': 427.0516052246094, 'ymin': 264.911865234375, 'xmax': 527.8801879882812, 'ymax': 321.3427734375, 'confidence': 0.7440892457962036, 'class': 16, 'name': 'dog'}, {'xmin': 203.66995239257812, 'ymin': 231.75308227539062, 'xmax': 252.9513702392578, 'ymax': 254.2198944091797, 'confidence': 0.6723870635032654, 'class': 73, 'name': 'book'}]', determine the single-word answer to the question: 'What room is pictured?'.
Answer: ",{'generated_text': ' Living'}
838,532295,532295007,How many windows on the bottom part of the house is there?,2,"{'2', '0'}",how many,number,../data/validation/images/COCO_val2014_000000532295.jpg,a person walking in the snow carrying a snowboard,"[{'xmin': 216.38671875, 'ymin': 265.78668212890625, 'xmax': 315.7396240234375, 'ymax': 493.40911865234375, 'confidence': 0.9220767617225647, 'class': 0, 'name': 'person'}, {'xmin': 233.82177734375, 'ymin': 165.5777130126953, 'xmax': 292.90777587890625, 'ymax': 299.06903076171875, 'confidence': 0.7056198716163635, 'class': 30, 'name': 'skis'}, {'xmin': 372.86920166015625, 'ymin': 198.3632354736328, 'xmax': 411.4410400390625, 'ymax': 209.31459045410156, 'confidence': 0.45007696747779846, 'class': 13, 'name': 'bench'}, {'xmin': 351.5951843261719, 'ymin': 236.20436096191406, 'xmax': 411.4054260253906, 'ymax': 254.60398864746094, 'confidence': 0.4364663064479828, 'class': 13, 'name': 'bench'}, {'xmin': 204.32115173339844, 'ymin': 385.3492126464844, 'xmax': 236.8568572998047, 'ymax': 424.4773254394531, 'confidence': 0.3699897229671478, 'class': 38, 'name': 'tennis racket'}]","Challenge: With the caption 'a person walking in the snow carrying a snowboard' and objects detected as '[{'xmin': 216.38671875, 'ymin': 265.78668212890625, 'xmax': 315.7396240234375, 'ymax': 493.40911865234375, 'confidence': 0.9220767617225647, 'class': 0, 'name': 'person'}, {'xmin': 233.82177734375, 'ymin': 165.5777130126953, 'xmax': 292.90777587890625, 'ymax': 299.06903076171875, 'confidence': 0.7056198716163635, 'class': 30, 'name': 'skis'}, {'xmin': 372.86920166015625, 'ymin': 198.3632354736328, 'xmax': 411.4410400390625, 'ymax': 209.31459045410156, 'confidence': 0.45007696747779846, 'class': 13, 'name': 'bench'}, {'xmin': 351.5951843261719, 'ymin': 236.20436096191406, 'xmax': 411.4054260253906, 'ymax': 254.60398864746094, 'confidence': 0.4364663064479828, 'class': 13, 'name': 'bench'}, {'xmin': 204.32115173339844, 'ymin': 385.3492126464844, 'xmax': 236.8568572998047, 'ymax': 424.4773254394531, 'confidence': 0.3699897229671478, 'class': 38, 'name': 'tennis racket'}]', determine the single-word answer to the question: 'How many windows on the bottom part of the house is there?'.
Answer: ",{'generated_text': '4'}
839,458560,458560005,What type of bird?,goose,"{'duck', 'goose', 'geese'}",what type of,other,../data/validation/images/COCO_val2014_000000458560.jpg,a duck standing on the ground,"[{'xmin': 56.58946228027344, 'ymin': 227.7376251220703, 'xmax': 274.37042236328125, 'ymax': 561.1765747070312, 'confidence': 0.856624186038971, 'class': 14, 'name': 'bird'}]","Challenge: With the caption 'a duck standing on the ground' and objects detected as '[{'xmin': 56.58946228027344, 'ymin': 227.7376251220703, 'xmax': 274.37042236328125, 'ymax': 561.1765747070312, 'confidence': 0.856624186038971, 'class': 14, 'name': 'bird'}]', determine the single-word answer to the question: 'What type of bird?'.
Answer: ",{'generated_text': '1'}
840,531581,531581000,What is the mood of the person on the left?,sad,"{'sad', 'unhappy', 'mad'}",what is the,other,../data/validation/images/COCO_val2014_000000531581.jpg,two boys standing next to each other boys,"[{'xmin': 101.62725830078125, 'ymin': 144.02484130859375, 'xmax': 266.96673583984375, 'ymax': 422.345947265625, 'confidence': 0.8657700419425964, 'class': 0, 'name': 'person'}, {'xmin': 236.18199157714844, 'ymin': 0.0, 'xmax': 566.8095703125, 'ymax': 425.77679443359375, 'confidence': 0.8525516986846924, 'class': 0, 'name': 'person'}, {'xmin': 362.9528503417969, 'ymin': 155.7367401123047, 'xmax': 424.8829040527344, 'ymax': 424.09674072265625, 'confidence': 0.7283535599708557, 'class': 27, 'name': 'tie'}, {'xmin': 197.7994384765625, 'ymin': 5.610496520996094, 'xmax': 347.168701171875, 'ymax': 177.90447998046875, 'confidence': 0.48920002579689026, 'class': 0, 'name': 'person'}]","Challenge: With the caption 'two boys standing next to each other boys' and objects detected as '[{'xmin': 101.62725830078125, 'ymin': 144.02484130859375, 'xmax': 266.96673583984375, 'ymax': 422.345947265625, 'confidence': 0.8657700419425964, 'class': 0, 'name': 'person'}, {'xmin': 236.18199157714844, 'ymin': 0.0, 'xmax': 566.8095703125, 'ymax': 425.77679443359375, 'confidence': 0.8525516986846924, 'class': 0, 'name': 'person'}, {'xmin': 362.9528503417969, 'ymin': 155.7367401123047, 'xmax': 424.8829040527344, 'ymax': 424.09674072265625, 'confidence': 0.7283535599708557, 'class': 27, 'name': 'tie'}, {'xmin': 197.7994384765625, 'ymin': 5.610496520996094, 'xmax': 347.168701171875, 'ymax': 177.90447998046875, 'confidence': 0.48920002579689026, 'class': 0, 'name': 'person'}]', determine the single-word answer to the question: 'What is the mood of the person on the left?'.
Answer: ",{'generated_text': '0'}
841,362434,362434001,Is there cardboard here?,yes,{'yes'},is there,yes/no,../data/validation/images/COCO_val2014_000000362434.jpg,a teddy bear sitting in a box,"[{'xmin': 181.7384033203125, 'ymin': 50.02687072753906, 'xmax': 409.5215759277344, 'ymax': 281.86199951171875, 'confidence': 0.818734347820282, 'class': 77, 'name': 'teddy bear'}]","Challenge: With the caption 'a teddy bear sitting in a box' and objects detected as '[{'xmin': 181.7384033203125, 'ymin': 50.02687072753906, 'xmax': 409.5215759277344, 'ymax': 281.86199951171875, 'confidence': 0.818734347820282, 'class': 77, 'name': 'teddy bear'}]', determine the single-word answer to the question: 'Is there cardboard here?'.
Answer: ",{'generated_text': ' Yes'}
842,551660,551660001,What is holding the bowl?,table,"{'table', 'placemat', 'broccoli'}",what is,other,../data/validation/images/COCO_val2014_000000551660.jpg,a bowl of broccote,"[{'xmin': 54.86216735839844, 'ymin': 6.7433319091796875, 'xmax': 154.8459014892578, 'ymax': 123.56849670410156, 'confidence': 0.823413074016571, 'class': 41, 'name': 'cup'}, {'xmin': 51.96870422363281, 'ymin': 297.4856872558594, 'xmax': 322.5240478515625, 'ymax': 546.8529663085938, 'confidence': 0.5492348074913025, 'class': 50, 'name': 'broccoli'}, {'xmin': 279.61859130859375, 'ymin': 393.2950134277344, 'xmax': 381.1080322265625, 'ymax': 588.21337890625, 'confidence': 0.5090551972389221, 'class': 44, 'name': 'spoon'}, {'xmin': 47.40509033203125, 'ymin': 290.18927001953125, 'xmax': 332.75567626953125, 'ymax': 556.361572265625, 'confidence': 0.46248751878738403, 'class': 45, 'name': 'bowl'}, {'xmin': 9.156387329101562, 'ymin': 0.0, 'xmax': 409.2537841796875, 'ymax': 607.5545654296875, 'confidence': 0.37216997146606445, 'class': 60, 'name': 'dining table'}, {'xmin': 279.0671691894531, 'ymin': 183.93312072753906, 'xmax': 393.6911315917969, 'ymax': 306.7157287597656, 'confidence': 0.35729432106018066, 'class': 49, 'name': 'orange'}, {'xmin': 68.87738037109375, 'ymin': 320.25360107421875, 'xmax': 147.36563110351562, 'ymax': 410.37841796875, 'confidence': 0.3442482650279999, 'class': 50, 'name': 'broccoli'}, {'xmin': 127.17353820800781, 'ymin': 170.28236389160156, 'xmax': 205.16941833496094, 'ymax': 224.3280487060547, 'confidence': 0.25585049390792847, 'class': 50, 'name': 'broccoli'}]","Challenge: With the caption 'a bowl of broccote' and objects detected as '[{'xmin': 54.86216735839844, 'ymin': 6.7433319091796875, 'xmax': 154.8459014892578, 'ymax': 123.56849670410156, 'confidence': 0.823413074016571, 'class': 41, 'name': 'cup'}, {'xmin': 51.96870422363281, 'ymin': 297.4856872558594, 'xmax': 322.5240478515625, 'ymax': 546.8529663085938, 'confidence': 0.5492348074913025, 'class': 50, 'name': 'broccoli'}, {'xmin': 279.61859130859375, 'ymin': 393.2950134277344, 'xmax': 381.1080322265625, 'ymax': 588.21337890625, 'confidence': 0.5090551972389221, 'class': 44, 'name': 'spoon'}, {'xmin': 47.40509033203125, 'ymin': 290.18927001953125, 'xmax': 332.75567626953125, 'ymax': 556.361572265625, 'confidence': 0.46248751878738403, 'class': 45, 'name': 'bowl'}, {'xmin': 9.156387329101562, 'ymin': 0.0, 'xmax': 409.2537841796875, 'ymax': 607.5545654296875, 'confidence': 0.37216997146606445, 'class': 60, 'name': 'dining table'}, {'xmin': 279.0671691894531, 'ymin': 183.93312072753906, 'xmax': 393.6911315917969, 'ymax': 306.7157287597656, 'confidence': 0.35729432106018066, 'class': 49, 'name': 'orange'}, {'xmin': 68.87738037109375, 'ymin': 320.25360107421875, 'xmax': 147.36563110351562, 'ymax': 410.37841796875, 'confidence': 0.3442482650279999, 'class': 50, 'name': 'broccoli'}, {'xmin': 127.17353820800781, 'ymin': 170.28236389160156, 'xmax': 205.16941833496094, 'ymax': 224.3280487060547, 'confidence': 0.25585049390792847, 'class': 50, 'name': 'broccoli'}]', determine the single-word answer to the question: 'What is holding the bowl?'.
Answer: ",{'generated_text': '4'}
843,9927,9927002,Which person is not touching the surfboard?,child,"{'child on right', 'child', 'far right', 'furthest right', 'girl', 'kid', 'one on right'}",which,other,../data/validation/images/COCO_val2014_000000009927.jpg,a man is holding a surfboard while a young boy watches,"[{'xmin': 0.050811767578125, 'ymin': 15.904510498046875, 'xmax': 210.05540466308594, 'ymax': 512.4134521484375, 'confidence': 0.918633759021759, 'class': 37, 'name': 'surfboard'}, {'xmin': 499.87017822265625, 'ymin': 247.82989501953125, 'xmax': 598.0802612304688, 'ymax': 392.34222412109375, 'confidence': 0.7457764744758606, 'class': 0, 'name': 'person'}, {'xmin': 188.0719757080078, 'ymin': 155.95150756835938, 'xmax': 524.8228149414062, 'ymax': 400.4747619628906, 'confidence': 0.549434244632721, 'class': 0, 'name': 'person'}, {'xmin': 215.46531677246094, 'ymin': 371.71649169921875, 'xmax': 640.0, 'ymax': 511.45684814453125, 'confidence': 0.5242747068405151, 'class': 37, 'name': 'surfboard'}]","Challenge: With the caption 'a man is holding a surfboard while a young boy watches' and objects detected as '[{'xmin': 0.050811767578125, 'ymin': 15.904510498046875, 'xmax': 210.05540466308594, 'ymax': 512.4134521484375, 'confidence': 0.918633759021759, 'class': 37, 'name': 'surfboard'}, {'xmin': 499.87017822265625, 'ymin': 247.82989501953125, 'xmax': 598.0802612304688, 'ymax': 392.34222412109375, 'confidence': 0.7457764744758606, 'class': 0, 'name': 'person'}, {'xmin': 188.0719757080078, 'ymin': 155.95150756835938, 'xmax': 524.8228149414062, 'ymax': 400.4747619628906, 'confidence': 0.549434244632721, 'class': 0, 'name': 'person'}, {'xmin': 215.46531677246094, 'ymin': 371.71649169921875, 'xmax': 640.0, 'ymax': 511.45684814453125, 'confidence': 0.5242747068405151, 'class': 37, 'name': 'surfboard'}]', determine the single-word answer to the question: 'Which person is not touching the surfboard?'.
Answer: ",{'generated_text': '0'}
